央视频道,#genre#
他不爱我,https://vd3.bdstatic.com/mda-jbqmy6rxebk5ibg9/hd/mda-jbqmy6rxebk5ibg9.mp4?auth_key=1664424677-0-0-b0833563b52d1a1a1531738bdff11ba9&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2477399894&vid=6942832397526067521&abtest=all
郑中基,https://vd4.bdstatic.com/mda-ifhzw8wjmad7mf2c/hd/mda-ifhzw8wjmad7mf2c.mp4?auth_key=1664424862-0-0-2ffe11cd190ca8c3d12847dce29a14b8&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2662303251&vid=8971999893384757958&abtest=all
想太多,https://vd3.bdstatic.com/mda-jj4gws0xs08xnn3y/hd/mda-jj4gws0xs08xnn3y.mp4?auth_key=1664424994-0-0-649841a04dfaadcd0b7c58562a132c59&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2794828640&vid=11107057295726619951&abtest=all
我对自己开了一枪,https://vd2.bdstatic.com/mda-ik0qu5pc04un6uex/hd/mda-ik0qu5pc04un6uex.mp4?auth_key=1664425451-0-0-c457ab28a533c7a36595e80b9c602a2a&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3251855278&vid=14694581726826826220&abtest=all
你爱我像谁,https://vd2.bdstatic.com/mda-mi33m8kigp5kkjqb/hd/cae_h264_nowatermark/1630804858236674514/mda-mi33m8kigp5kkjqb.mp4?auth_key=1664425555-0-0-2237aec19f67b156efdc31769abc6bc3&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3355015295&vid=13608119076244421866&abtest=all
我悄悄的蒙上你的眼睛,https://vd3.bdstatic.com/mda-nfudxfjkz8irs4d3/576p/cae_h264/1656515858208043503/mda-nfudxfjkz8irs4d3.mp4?auth_key=1664425968-0-0-2cf2d14ae71c5b54f7c7e2ee18800be7&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0168908369&vid=7671672213468021941&abtest=all
一念之间,https://vd2.bdstatic.com/mda-nid9uk2q19j77zwk/hd/cae_h264/1663153666858151809/mda-nid9uk2q19j77zwk.mp4?auth_key=1664426224-0-0-422f4cbfaba1d28578f0aa0a5b5aa90f&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0424116680&vid=10831795555795207103&abtest=all
兰花指,https://vd2.bdstatic.com/mda-mb8pvb8yptprys0m/hd/mda-mb8pvb8yptprys0m.mp4?auth_key=1664426516-0-0-fa253ec7099b979c3da86c5069a98498&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0716217924&vid=12045598342503079409&abtest=all
再见只是陌生人,https://vd4.bdstatic.com/mda-ibiqfn01ii4skiun/hd/mda-ibiqfn01ii4skiun.mp4?auth_key=1664426731-0-0-9301ee3c08b0e021a95406e5d73c6519&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0931600330&vid=2763984727104660412&abtest=all
一个人走,https://vd4.bdstatic.com/mda-kmwa5vtuw1mitvq9/v1-cae/hd/mda-kmwa5vtuw1mitvq9.mp4?auth_key=1664426922-0-0-bb70f8e9cf9239a6de2a90216649092c&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1122550025&vid=14276054777032834905&abtest=all
我要你,https://vd3.bdstatic.com/mda-jihsvhy5iv3tm4c8/hd/mda-jihsvhy5iv3tm4c8.mp4?auth_key=1664427280-0-0-97c24c6c6fa778880107fb5a5fa6ca49&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1480845858&vid=8776463355858355724&abtest=all
想把我唱给你听,https://vd2.bdstatic.com/mda-kefuszayawujmef4/v1-cae/hd/mda-kefuszayawujmef4.mp4?auth_key=1664427468-0-0-e0e0e1f496772e74eae062cacdf91e66&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1668119172&vid=16114361325542521326&abtest=all
我是不是该安静的走开,https://vd2.bdstatic.com/mda-nduhiakdv5k9xzv7/576p/cae_h264/1651506162551271824/mda-nduhiakdv5k9xzv7.mp4?auth_key=1664427593-0-0-f468ea0a832cccb900868946aa16f00b&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1793559748&vid=9721288588682135656&abtest=all
一直很安静,https://vd4.bdstatic.com/mda-nbj683jvv8tjtc8k/hd/cae_h264_delogo/1645334168364985537/mda-nbj683jvv8tjtc8k.mp4?auth_key=1664427791-0-0-998202035c60e816e2e0265344f66131&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1991315717&vid=2466657390978858475&abtest=all
只要你比我过的好.https://vd3.bdstatic.com/mda-ma2ir064fi4r541f/v1-cae/hd/mda-ma2ir064fi4r541f.mp4?auth_key=1664427876-0-0-5d88bc916a27f3214d31d421d16bce00&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2076509579&vid=2210809044159242794&abtest=all
祝你一路顺风,https://vd4.bdstatic.com/mda-ki9x5sb81ch8iycn/v1-cae/hd/mda-ki9x5sb81ch8iycn.mp4?auth_key=1664428001-0-0-ff49a8a4dd51f19109c376dcf43c6f26&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2201328046&vid=3195539815487242118&abtest=all
时间煮雨,https://vd4.bdstatic.com/mda-ikvb8tj0djp2h6hi/hd/mda-ikvb8tj0djp2h6hi.mp4?auth_key=1664428065-0-0-537078e08aa551b54901f7325793225d&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2265816574&vid=2111839507866475075&abtest=all
中意你,https://vd4.bdstatic.com/mda-nhtzb044cwa1p1au/576p/h264/1661729572473080941/mda-nhtzb044cwa1p1au.mp4?auth_key=1664428339-0-0-1d3faec44d8102c86b6e406697ba7b80&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2539144299&vid=2825677734931249742&abtest=all
阿玛尼,https://vd4.bdstatic.com/mda-jaruiybqnct7j2wj/hd/mda-jaruiybqnct7j2wj.mp4?auth_key=1664428459-0-0-fb76399ee49685fc188bc140b53b0261&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2659711164&vid=2746150523963829298&abtest=all
最远的你是我最近的爱,https://vd3.bdstatic.com/mda-igwn6dr5vfcqzptu/hd/mda-igwn6dr5vfcqzptu.mp4?auth_key=1664428703-0-0-51051761eac9338f7b336861ed885970&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2903484009&vid=7979094647084246954&abtest=all
情人,https://vd4.bdstatic.com/mda-kd0pj64p2bi4d155/v1-cae/hd/mda-kd0pj64p2bi4d155.mp4?auth_key=1664428971-0-0-efb1ec7d60cf3bef84d80ab896e86534&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3171251879&vid=281304709561581775&abtest=all
与你到永久,https://vd4.bdstatic.com/mda-nbe3319urb4kyxxj/hd/cae_h264_delogo/1644891415491551186/mda-nbe3319urb4kyxxj.mp4?auth_key=1664429124-0-0-e9121d5851e8b3e3fcd83134f7721e99&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3324111975&vid=8061398037088397472&abtest=all
骗子,https://vd3.bdstatic.com/mda-nin23j8izqqgxfwi/360p/h264/1663896564629423888/mda-nin23j8izqqgxfwi.mp4?auth_key=1664429247-0-0-4343e644dc4c993f88f51f420c139df9&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3447711252&vid=15189379001119019801
听闻远方有你,https://vd2.bdstatic.com/mda-mm2f3wk6mu3b1zxe/hd/cae_h264_delogo/1643219211542159048/mda-mm2f3wk6mu3b1zxe.mp4?auth_key=1664429398-0-0-14a9fb588ae07e3979788810bbf6d790&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3598716747&vid=2721797435032097400&abtest=all
平凡日子里的挣扎,https://vd3.bdstatic.com/mda-ni94a58kh0rkv0zh/hd/cae_h264/1662784183372973668/mda-ni94a58kh0rkv0zh.mp4?auth_key=1664429668-0-0-46d56f74276eefd6dedd98926a57184c&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0268950673&vid=14037927251256708887&abtest=all
对你说,https://vd2.bdstatic.com/mda-nhki15gjcpqcf7ru/hd/cae_h264/1661086341177409824/mda-nhki15gjcpqcf7ru.mp4?auth_key=1664429794-0-0-f9e61d2344e33c675554c094bb7c2c5b&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0394912092&vid=9992725026798455099&abtest=all
爱似水仙,https://vd3.bdstatic.com/mda-nhrigpyezdgyxj5c/hd/cae_h264/1661519924017206401/mda-nhrigpyezdgyxj5c.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1664429928-0-0-622f4c0599bc46c3dd04d2faf9e718f7&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0528751891&vid=9187442019949112744&abtest=all
可可托海牧羊人,https://vd4.bdstatic.com/mda-mf9c1b0fsx2uq1pe/hd/cae_h264_nowatermark/1623314428736716110/mda-mf9c1b0fsx2uq1pe.mp4?auth_key=1664430100-0-0-721d620ae5e2d8cca658c04cb12b9e57&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0700679767&vid=17949004530442017112&abtest=all
孤勇者,https://vd2.bdstatic.com/mda-mk8f3qa9t44xqvgy/hd/cae_h264/1636456160765631898/mda-mk8f3qa9t44xqvgy.mp4?auth_key=1664430421-0-0-96c43af1f5d9ef0244eee515fdb625f0&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1020999612&vid=10402904021655827036&abtest=all
爱上你是一个错,https://vd4.bdstatic.com/mda-mfefgpsuqv1bbi23/hd/cae_h264_delogo/1642577033245902540/mda-mfefgpsuqv1bbi23.mp4?auth_key=1664430713-0-0-5ae7883de05dffb8d5862276263f4c9b&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1313961442&vid=14432443026557720118&abtest=all
父亲的散文诗,https://vd2.bdstatic.com/mda-idqyre7cgmgsz6r0/576p/cae_h264/1655087337394623707/mda-idqyre7cgmgsz6r0.mp4?auth_key=1664430806-0-0-f4b0d060e274927936b786a21a930f82&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1406916827&vid=4755661049025755636&abtest=all
与你到永久,https://vd4.bdstatic.com/mda-nirih76qsvx8v3wr/hd/cae_h264/1664204262276675294/mda-nirih76qsvx8v3wr.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1664431024-0-0-181c5760e06d9da5f09477dc4cf63f47&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1624272373&vid=480160245087516388&abtest=all
留什么给你,https://vd4.bdstatic.com/mda-ik1swckc5iftizmv/hd/mda-ik1swckc5iftizmv.mp4?auth_key=1664431198-0-0-fd43c8c86d3b2abf33bd972af19330c6&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1798112543&vid=6634339225209523228&abtest=all
吻别,https://vd3.bdstatic.com/mda-jbgpuqjfvx4pmmt8/576p/cae_h264/1651461193575626723/mda-jbgpuqjfvx4pmmt8.mp4?auth_key=1664431870-0-0-27fff1b9b0689c5c9a34f3a0f1f12365&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2470231100&vid=12548196880083375034&abtest=all
黄昏,https://vd3.bdstatic.com/mda-ikkdgmdaqp0yx49u/hd/mda-ikkdgmdaqp0yx49u.mp4?auth_key=1664431928-0-0-cf3b70cfc85a66e74c92674d4aa0338c&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2528865144&vid=11099538410299894261&abtest=all
张信哲,https://vd2.bdstatic.com/mda-jjwwy3vyykgs2fzn/576p/cae_h264/1653459206436855344/mda-jjwwy3vyykgs2fzn.mp4?auth_key=1664432132-0-0-88974ae0000408d49d3c88d565fc4773&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2732040270&vid=7640441273125006220&abtest=all
王力宏2008演唱会,https://vd3.bdstatic.com/mda-mauwpkvxei9vxdq5/mda-mauwpkvxei9vxdq5.mp4?auth_key=1664432406-0-0-c5d91486a8a8e20320ef6fbc3300bc8d&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3006076931&vid=4707117160460818427
你的答案,https://vdse.bdstatic.com//70d173d2a2f3679b2875a637bdaa37ea.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-09-24T15%3A25%3A04Z%2F-1%2Fhost%2Ff0e1ee6524f0df465c69524a2bb4cb7e9c40a9fcb6f16cfa0ae32c719b44d25f
回心转意,https://vdse.bdstatic.com//f4a453f98f388a94c634cf342ffd9e6c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-09-24T15%3A27%3A47Z%2F-1%2Fhost%2F3ed5de050250a47eaacdea19f052b6698c3d5f577b735cd6dddb12261fdb5f05
爱你一万年,https://vdse.bdstatic.com//c027668292bb1bdfdda8a0bc83845aa7.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-09-24T22%3A08%3A02Z%2F-1%2Fhost%2Fa8bfe62352101c98bdaee840cbbf7d37a5f40e65a0bc2c4cfa96aa163cbd4f10
盲童,https://vd3.bdstatic.com/mda-ijgxnujjmxz25e6k/hd/mda-ijgxnujjmxz25e6k.mp4?auth_key=1663869048-0-0-4cef8129feb0d2a28910bebde7692d10&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1247986845&vid=6054742192860982154&abtest=all
许巍-蓝莲花,http://em.21dtv.com/songs/60026063.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
张国荣-热情的沙漠),http://em.21dtv.com/songs/60036263.mkv
张惠妹-冲动,http://em.21dtv.com/songs/60012845.mkv
张国荣-侧面,http://em.21dtv.com/songs/60012140.mkv
谢雷-热情的沙漠,http://em.21dtv.com/songs/60036261.mkv
谭咏麟+李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035811.mkv
因果兄弟-我爱你中国,http://em.21dtv.com/songs/60044656.mkv
孙维良+宁可-康定情歌,http://em.21dtv.com/songs/60067159.mkv
孙彭飞-温柔的伤害,http://em.21dtv.com/songs/60062958.mkv
樊奕敏-热情的沙漠(演唱会),http://em.21dtv.com/songs/60064791.mkv
赵传-快乐似神仙,http://em.21dtv.com/songs/60025784.mkv
郑璐-让青春激扬,http://em.21dtv.com/songs/60099540.mkv
孙淑媚-没伴,http://em.21dtv.com/songs/60028706.mkv
叶倩文-冲动,http://em.21dtv.com/songs/60012844.mkv
刘德华-缠绵,http://em.21dtv.com/songs/60012256.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60113900.mkv
刘德华-开心的马骝,http://em.21dtv.com/songs/60025029.mkv
陈百强-今宵多珍重,http://em.21dtv.com/songs/60023922.mkv
成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
汪明荃-万水千山总是情,http://em.21dtv.com/songs/60043309.mkv
麦德罗-热情的沙漠,http://em.21dtv.com/songs/60077340.mkv
伍佰-挪威的森林,http://em.21dtv.com/songs/60032810.mkv
汪峰-怒放的生命,http://em.21dtv.com/songs/60032787.mkv
孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
佚名-雨中即景,http://em.21dtv.com/songs/60055754.mkv
李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
梁静茹-纯真,http://em.21dtv.com/songs/60013402.mkv
许巍-少年,http://em.21dtv.com/songs/60038121.mkv
张行-一条路,http://em.21dtv.com/songs/60053735.mkv
陈慧娴-明日有明天,http://em.21dtv.com/songs/60030151.mkv
郑融-受够,http://em.21dtv.com/songs/60039715.mkv
张学友+许慧欣-流星下的愿,http://em.21dtv.com/songs/60027735.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
梁静茹-如果有一天,http://em.21dtv.com/songs/60036968.mkv
侧田-千亿个夜晚,http://em.21dtv.com/songs/60034179.mkv
成龙+金喜善-美丽的神话(hd剧情),http://em.21dtv.com/songs/60029219.mkv
谭咏麟+杜丽莎-今宵多珍重,http://em.21dtv.com/songs/60070818.mkv
徐佳莹-旅行的意义,http://em.21dtv.com/songs/60076514.mkv
周蕙-如果没有你,http://em.21dtv.com/songs/60036826.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037285.mkv
战斧乐队-美丽的世界,http://em.21dtv.com/songs/60130358.mkv
罗时丰-故乡的月,http://em.21dtv.com/songs/60019100.mkv
梦之旅-故乡的云,http://em.21dtv.com/songs/60075575.mkv
李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
李丽蕊-念亲恩,http://em.21dtv.com/songs/60083552.mkv
张行-再说一句多余的话,http://em.21dtv.com/songs/60056983.mkv
庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
石修-今宵多珍重,http://em.21dtv.com/songs/60076129.mkv
郭富城-木偶袭地球,http://em.21dtv.com/songs/60030576.mkv
古巨基+李泉-热情的沙漠,http://em.21dtv.com/songs/60098177.mkv
龚月-念亲恩,http://em.21dtv.com/songs/60032662.mkv
邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
甄妮+MELODY-梦中的妈妈,http://em.21dtv.com/songs/60029774.mkv
陈奕迅-马利奥派对,http://em.21dtv.com/songs/60028368.mkv
潘秀琼-如果没有你),http://em.21dtv.com/songs/60036823.mkv
宁可+孙维良-康定情歌,http://em.21dtv.com/songs/60083216.mkv
张伟文-逝去的诺言,http://em.21dtv.com/songs/60039552.mkv
梅艳芳-你留我在此,http://em.21dtv.com/songs/60031903.mkv
SOLER-天才白痴梦,http://em.21dtv.com/songs/60041752.mkv
许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
陈淑桦+李宗盛-你走你的路,http://em.21dtv.com/songs/60032576.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034180.mkv
高向鹏-老兄行酒楼,http://em.21dtv.com/songs/60026442.mkv
吴涤清-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028993.mkv
张靓颖+权振东-亲爱的小孩,http://em.21dtv.com/songs/60069469.mkv
西部牛仔-故乡的云,http://em.21dtv.com/songs/60071968.mkv
刀郎-沙枣花儿香,http://em.21dtv.com/songs/60037482.mkv
林子祥-每一个晚上,http://em.21dtv.com/songs/60029088.mkv
朱咪咪-热情的沙漠,http://em.21dtv.com/songs/60036265.mkv
金志文-没那么简单,http://em.21dtv.com/songs/60070909.mkv
黄小琥-突然的自我,http://em.21dtv.com/songs/60042926.mkv
张信哲-亲爱的小孩,http://em.21dtv.com/songs/60119496.mkv
张伟文-故乡的雨,http://em.21dtv.com/songs/60019096.mkv
ADELE-make you feel my love,http://em.21dtv.com/songs/60084745.mkv
李克勤-缱绻星光下,http://em.21dtv.com/songs/60034340.mkv
邓智乐-雨中即景),http://em.21dtv.com/songs/60055752.mkv
佚名-绿岛小夜曲(慢四),http://em.21dtv.com/songs/60028154.mkv
伍思凯-想念,http://em.21dtv.com/songs/60049176.mkv
王梦麟+张行-阿美阿美,http://em.21dtv.com/songs/60006791.mkv
桥边姑娘,https://vdse.bdstatic.com/8ae4235344c61f9c05ccf3716c84e823.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
孙楠+朱婷婷+王逸洁-美丽的神话(HD),http://em.21dtv.com/songs/10012774.mkv
俞灏明-亲爱的小孩,http://em.21dtv.com/songs/60098115.mkv
TWINS-恋爱大过天,http://em.21dtv.com/songs/60026998.mkv
郭富城-梦伴,http://em.21dtv.com/songs/60029477.mkv
江映蓉-如果没有你,http://em.21dtv.com/songs/60036822.mkv
杨千嬅-你还爱我吗,http://em.21dtv.com/songs/60031733.mkv
任贤齐+周华健-天才白痴梦,http://em.21dtv.com/songs/60041753.mkv
任贤齐+李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019402.mkv
田震-千百回期待,http://em.21dtv.com/songs/60034057.mkv
尹光+吕有慧-俩忘烟水里,http://em.21dtv.com/songs/60061366.mkv
赵薇+黄渤+佟大为+郝蕾+张译-亲爱的小孩,http://em.21dtv.com/songs/60104458.mkv
梅艳芳-梦伴,http://em.21dtv.com/songs/60029478.mkv
许志安-侧面,http://em.21dtv.com/songs/60012139.mkv
王力宏-梦想被冷冻,http://em.21dtv.com/songs/60029668.mkv
毛阿敏-没有根的花,http://em.21dtv.com/songs/60028784.mkv
李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035810.mkv
林子祥+谢安琪-俩忘烟水里,http://em.21dtv.com/songs/60076405.mkv
许巍-时光,http://em.21dtv.com/songs/60039096.mkv
张赫宣-亲爱的小孩,http://em.21dtv.com/songs/60106865.mkv
欧阳菲菲-热情的沙漠,http://em.21dtv.com/songs/60036266.mkv
关淑怡-恋一世的爱,http://em.21dtv.com/songs/60027152.mkv
任贤齐-如果没有你,http://em.21dtv.com/songs/60036824.mkv
陈诗莉-世界都知道,http://em.21dtv.com/songs/60077633.mkv
关淑怡-梦伴,http://em.21dtv.com/songs/60029476.mkv
凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
张清芳-纯粹,http://em.21dtv.com/songs/60013385.mkv
ADELE-make you feel my love,http://em.21dtv.com/songs/60067940.mkv
黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
新宝岛康乐队-光明戏院,http://em.21dtv.com/songs/60071972.mkv
凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url
张行+王梦麟-雨中即景,http://em.21dtv.com/songs/60055753.mkv
黄晓明-你在我心上,http://em.21dtv.com/songs/60032476.mkv
陈奕迅-玛利奥派对,http://em.21dtv.com/songs/60028396.mkv
李心洁-像你,http://em.21dtv.com/songs/60049391.mkv
童安格-让生命等候,http://em.21dtv.com/songs/60036098.mkv
陈奕迅-每一个明天,http://em.21dtv.com/songs/60029081.mkv
MATZKA-青苹果乐园,http://em.21dtv.com/songs/60064733.mkv
胡美仪-蔓莉蔓莉我爱你,http://em.21dtv.com/songs/60028554.mkv
庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
黄凯芹-每一个晚上,http://em.21dtv.com/songs/60029087.mkv
钟镇涛-让一切随风,http://em.21dtv.com/songs/60036211.mkv
谭咏麟+李克勤-梦仍是一样,http://em.21dtv.com/songs/60029634.mkv
张学友-你是爱我的,http://em.21dtv.com/songs/60031991.mkv
汪峰-你走你的路,http://em.21dtv.com/songs/60128161.mkv
誓言-鬼迷心窍,http://em.21dtv.com/songs/60019403.mkv
容祖儿-去火星恋爱,http://em.21dtv.com/songs/60035841.mkv
周华健-温柔的瞬息,http://em.21dtv.com/songs/60090835.mkv
安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
华晨宇-亲爱的小孩,http://em.21dtv.com/songs/60105668.mkv
苏永康-热情的沙漠,http://em.21dtv.com/songs/60088539.mkv
李家发+伍婉琛-片片枫叶情,http://em.21dtv.com/songs/60033435.mkv
崔健-新长征路上的摇滚,http://em.21dtv.com/songs/60050989.mkv
崔健-不是我不明白,http://em.21dtv.com/songs/60011382.mkv
张智霖+许秋怡-片片枫叶情,http://em.21dtv.com/songs/60033436.mkv
叶振棠+陈秀雯-情缘万世长,http://em.21dtv.com/songs/60035441.mkv
徐小凤-每日怀念你,http://em.21dtv.com/songs/60029044.mkv
关淑怡-缱绻星光下,http://em.21dtv.com/songs/60034339.mkv
罗敏庄+杜雯惠-让一切随风,http://em.21dtv.com/songs/60077335.mkv
凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
谢安琪-请将手放开,http://em.21dtv.com/songs/60035528.mkv
雷安娜-今宵多珍重,http://em.21dtv.com/songs/60023924.mkv
那英-想念,http://em.21dtv.com/songs/60049175.mkv
王栎鑫+俞灏明-热情的沙漠,http://em.21dtv.com/songs/60077341.mkv
达明一派-你还爱我吗,http://em.21dtv.com/songs/60031731.mkv
苏芮-一样的月光,http://em.21dtv.com/songs/60053817.mkv
九九+苏梦玫-青苹果乐园,http://em.21dtv.com/songs/60081540.mkv
荒山亮-时间的眼泪,http://em.21dtv.com/songs/60039130.mkv
黄贯中-醒你,http://em.21dtv.com/songs/60051182.mkv
雷有辉+邓建明-曙光,http://em.21dtv.com/songs/60039780.mkv
刘德华-十年,http://em.21dtv.com/songs/60038982.mkv
谭咏麟-理想与和平,http://em.21dtv.com/songs/60026893.mkv
彭羚+容祖儿-心淡,http://em.21dtv.com/songs/60084239.mkv
五月天-纯真,http://em.21dtv.com/songs/60013405.mkv
周渝民-温柔的晚安,http://em.21dtv.com/songs/60044366.mkv
凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
梁咏琪-高妹正传,http://em.21dtv.com/songs/60018211.mkv
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
黄品源+任贤齐-浪花一朵朵,http://em.21dtv.com/songs/60026219.mkv
林一峰-情义两心坚,http://em.21dtv.com/songs/60035406.mkv
尹光-出册,http://em.21dtv.com/songs/60012914.mkv
凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
旭日阳刚-老乡见老乡,http://em.21dtv.com/songs/60076356.mkv
卓依婷鲁冰花,http://vd3.bdstatic.com/mda-jf8fbjprnf1fvpxm/mda-jf8fbjprnf1fvpxm.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
孙维良-清明上河图,http://em.21dtv.com/songs/60067333.mkv
许冠文-流下眼泪前,http://em.21dtv.com/songs/60027720.mkv
黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
罗敏庄+黄日华-两忘烟水里,http://em.21dtv.com/songs/60076435.mkv
郭富城-时光,http://em.21dtv.com/songs/60039095.mkv
李炜+江映蓉-亲爱的小孩,http://em.21dtv.com/songs/60098474.mkv
吴涤清-草原之夜,http://em.21dtv.com/songs/60066903.mkv
佚名-你走你的路,http://em.21dtv.com/songs/60032578.mkv
我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
甲子蕙+林美-情比姐妹深,http://em.21dtv.com/songs/60034926.mkv
袁惟仁-四季的眼泪,http://em.21dtv.com/songs/60040677.mkv
